"Fecha","ID region","Region","Mercado","Subsector","Producto","Variedad / Tipo","Calidad","Unidad de comercializacion","Origen","Volumen","Precio minimo","Precio maximo","Precio promedio"
"1996-01-02","13","Región Metropolitana de Santiago","Vega Central Mapocho de Santiago","Hortalizas y tubérculos","Acelga","Sin especificar","Primera","$/docena de atados","Provincia de Santiago","70","2832,0000","3068,0000","2832,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Mercado Mayorista Lo Valledor de Santiago","Hortalizas y tubérculos","Acelga","Sin especificar","Primera","$/docena de atados","Provincia de Santiago","280","2360,0000","2596,0000","2478,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Vega poniente de Santiago","Hortalizas y tubérculos","Acelga","Sin especificar","Primera","$/docena de atados","Provincia de Santiago","12","2478,0000","2714,0000","2596,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Vega Central Mapocho de Santiago","Hortalizas y tubérculos","Acelga","Sin especificar","Segunda","$/docena de atados","Provincia de Santiago","30","2360,0000","2360,0000","2360,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Mercado Mayorista Lo Valledor de Santiago","Hortalizas y tubérculos","Acelga","Sin especificar","Segunda","$/docena de atados","Provincia de Santiago","150","1888,0000","2065,0000","2006,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Vega poniente de Santiago","Hortalizas y tubérculos","Acelga","Sin especificar","Segunda","$/docena de atados","Provincia de Santiago","8","1888,0000","2124,0000","2065,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Vega Central Mapocho de Santiago","Hortalizas y tubérculos","Ajo","Rosado","1a nueva(o)","$/mil en rama","Provincia de Santiago","11000","21240,0000","21240,0000","21240,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Mercado Mayorista Lo Valledor de Santiago","Hortalizas y tubérculos","Ajo","Rosado","1a nueva(o)","$/mil en rama","Valpo.-Stgo.","65000","17700,0000","20060,0000","18880,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Vega Central Mapocho de Santiago","Hortalizas y tubérculos","Ajo","Rosado","2a nueva(o)","$/mil en rama","Provincia de Santiago","9000","14160,0000","16520,0000","14160,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Mercado Mayorista Lo Valledor de Santiago","Hortalizas y tubérculos","Ajo","Rosado","2a nueva(o)","$/mil en rama","Valpo.-Stgo.","47000","10620,0000","14160,0000","12980,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Mercado Mayorista Lo Valledor de Santiago","Hortalizas y tubérculos","Ajo","Rosado","3a nueva (o)","$/mil en rama","Valpo.-Stgo.","56000","5900,0000","7080,0000","7080,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Vega Central Mapocho de Santiago","Hortalizas y tubérculos","Albahaca","Sin especificar","Primera","$/cien matas","Provincia de Santiago","1000","7434,0000","7788,0000","7788,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Mercado Mayorista Lo Valledor de Santiago","Hortalizas y tubérculos","Albahaca","Sin especificar","Primera","$/cien matas","Provincia de Santiago","2600","7080,0000","7552,0000","7316,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Mercado Mayorista Lo Valledor de Santiago","Hortalizas y tubérculos","Albahaca","Sin especificar","Segunda","$/cien matas","Provincia de Santiago","1500","5074,0000","5664,0000","5310,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Mercado Mayorista Lo Valledor de Santiago","Hortalizas y tubérculos","Arveja Verde","Perfection","Segunda","$/saco 30 kilos","Provincia de Santiago","150","5428,0000","5900,0000","5782,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Mercado Mayorista Lo Valledor de Santiago","Frutas","Plátano","Sin especificar","Pintón","$/caja 20 kilos","Ecuador","1710","3899,9944","3999,9994","3899,9944"
"1996-01-02","13","Región Metropolitana de Santiago","Vega poniente de Santiago","Frutas","Plátano","Sin especificar","Pintón","$/caja 20 kilos","Ecuador","280","3999,9994","3999,9994","3999,9994"
"1996-01-02","13","Región Metropolitana de Santiago","Vega Central Mapocho de Santiago","Frutas","Plátano","Sin especificar","Maduro","$/caja 20 kilos","Ecuador","1500","3400,0048","3699,9962","3499,9980"
"1996-01-02","13","Región Metropolitana de Santiago","Mercado Mayorista Lo Valledor de Santiago","Frutas","Plátano","Sin especificar","Maduro","$/caja 20 kilos","Ecuador","1160","3800,0012","3899,9944","3800,0012"
"1996-01-02","13","Región Metropolitana de Santiago","Vega poniente de Santiago","Frutas","Plátano","Sin especificar","Maduro","$/caja 20 kilos","Ecuador","150","3800,0012","3899,9944","3899,9944"
"1996-01-02","13","Región Metropolitana de Santiago","Vega Central Mapocho de Santiago","Hortalizas y tubérculos","Betarraga","Sin especificar","Primera","$/mil (volumen en unidades)","Provincia de Santiago","8000","21240,0000","21240,0000","21240,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Vega poniente de Santiago","Hortalizas y tubérculos","Betarraga","Sin especificar","Primera","$/mil (volumen en unidades)","Provincia de Santiago","3000","18880,0000","21240,0000","20060,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Mercado Mayorista Lo Valledor de Santiago","Hortalizas y tubérculos","Betarraga","Sin especificar","Primera","$/mil (volumen en unidades)","Valpo.-Stgo.","68000","17700,0000","18880,0000","18880,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Vega Central Mapocho de Santiago","Hortalizas y tubérculos","Betarraga","Sin especificar","Segunda","$/mil (volumen en unidades)","Provincia de Santiago","5000","14160,0000","14160,0000","14160,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Vega poniente de Santiago","Hortalizas y tubérculos","Betarraga","Sin especificar","Segunda","$/mil (volumen en unidades)","Provincia de Santiago","2000","11800,0000","14160,0000","14160,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Mercado Mayorista Lo Valledor de Santiago","Hortalizas y tubérculos","Betarraga","Sin especificar","Segunda","$/mil (volumen en unidades)","Valpo.-Stgo.","40000","10620,0000","14160,0000","11800,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Vega poniente de Santiago","Hortalizas y tubérculos","Cebolla","Reina Elena","Primera","$/cien en rama (volumen en unidades)","Provincia de Santiago","6000","2950,0000","3304,0000","3186,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Vega Central Mapocho de Santiago","Hortalizas y tubérculos","Cebolla","Torontina","Primera","$/cien en rama (volumen en unidades)","Provincia de Santiago","14000","2006,0000","2124,0000","2124,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Vega poniente de Santiago","Hortalizas y tubérculos","Cebolla","Valencianita","Primera","$/cien en rama (volumen en unidades)","Provincia de Santiago","5000","2596,0000","3068,0000","2950,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Mercado Mayorista Lo Valledor de Santiago","Hortalizas y tubérculos","Cebolla","Reina Elena","Primera","$/cien en rama (volumen en unidades)","Valpo.-Stgo.","135000","2124,0000","2537,0000","2360,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Mercado Mayorista Lo Valledor de Santiago","Hortalizas y tubérculos","Cebolla","Torontina","Primera","$/cien en rama (volumen en unidades)","Valpo.-Stgo.","108000","1947,0000","2183,0000","2006,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Mercado Mayorista Lo Valledor de Santiago","Hortalizas y tubérculos","Cebolla","Valencianita","Primera","$/cien en rama (volumen en unidades)","Valpo.-Stgo.","83000","1534,0000","1770,0000","1652,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Vega poniente de Santiago","Hortalizas y tubérculos","Cebolla","Reina Elena","Segunda","$/cien en rama (volumen en unidades)","Provincia de Santiago","4000","2006,0000","2360,0000","2242,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Vega Central Mapocho de Santiago","Hortalizas y tubérculos","Cebolla","Torontina","Segunda","$/cien en rama (volumen en unidades)","Provincia de Santiago","11000","944,0000","1180,0000","1180,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Mercado Mayorista Lo Valledor de Santiago","Hortalizas y tubérculos","Cebolla","Reina Elena","Segunda","$/cien en rama (volumen en unidades)","Valpo.-Stgo.","148000","1416,0000","1711,0000","1652,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Mercado Mayorista Lo Valledor de Santiago","Hortalizas y tubérculos","Cebolla","Torontina","Segunda","$/cien en rama (volumen en unidades)","Valpo.-Stgo.","135000","1180,0000","1534,0000","1416,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Mercado Mayorista Lo Valledor de Santiago","Hortalizas y tubérculos","Cebolla","Valencianita","Segunda","$/cien en rama (volumen en unidades)","Valpo.-Stgo.","115000","1003,0000","1239,0000","1180,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Vega Central Mapocho de Santiago","Hortalizas y tubérculos","Cebolla","Torontina","Tercera","$/cien en rama (volumen en unidades)","Provincia de Santiago","4000","590,0000","590,0000","590,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Mercado Mayorista Lo Valledor de Santiago","Hortalizas y tubérculos","Cebolla","Reina Elena","Tercera","$/cien en rama (volumen en unidades)","Valpo.-Stgo.","110000","885,0000","1062,0000","944,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Mercado Mayorista Lo Valledor de Santiago","Hortalizas y tubérculos","Cebolla","Torontina","Tercera","$/cien en rama (volumen en unidades)","Valpo.-Stgo.","130000","826,0000","944,0000","885,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Mercado Mayorista Lo Valledor de Santiago","Hortalizas y tubérculos","Cebolla","Valencianita","Tercera","$/cien en rama (volumen en unidades)","Valpo.-Stgo.","92000","472,0000","649,0000","590,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Mercado Mayorista Lo Valledor de Santiago","Hortalizas y tubérculos","Choclo","Choclero","Primera","$/cien","Zona central","175000","9440,0000","10620,0000","10030,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Mercado Mayorista Lo Valledor de Santiago","Hortalizas y tubérculos","Choclo","Dulce o Americano","Primera","$/cien","Centro-norte","165000","4366,0000","4956,0000","4720,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Vega poniente de Santiago","Hortalizas y tubérculos","Choclo","Dulce o Americano","Primera","$/cien","Provincia de Santiago","8000","5310,0000","5900,0000","5664,0000"
"1996-01-02","13","Región Metropolitana de Santiago","Vega Central Mapocho de Santiago","Hortalizas y tubérculos","Choclo","Choclero","Primera","$/cien","Región de O'Higgins","20000","14160,0000","16520,0000","16520,0000"
